Reference	ID	Tags	OrigWords	Occurrence	TWLink
6:30	h588	keyterm	מִזְבַּ֣ח	1	rc://*/tw/dict/bible/kt/altar
6:30	ys9t		כָרַ֖ת	1	rc://*/tw/dict/bible/other/cutoff
6:31	hk6b	keyterm	עָמְד֨וּ	1	rc://*/tw/dict/bible/kt/appoint
6:31	aanq		תּוֹשִׁיע֣וּ⁠ן	1	rc://*/tw/dict/bible/other/deliverer
6:31	zanj	keyterm	אֱלֹהִ֥ים	1	rc://*/tw/dict/bible/kt/god
6:31	rq9r	keyterm	מִזְבְּחֽ⁠וֹ	1	rc://*/tw/dict/bible/kt/altar
6:32	urez		וַ⁠יִּקְרָא	1	rc://*/tw/dict/bible/other/declare
6:32	cthu	keyterm	מִזְבְּחֽ⁠וֹ	1	rc://*/tw/dict/bible/kt/altar
6:33	m8sy	keyterm	וּ⁠בְנֵי	1	rc://*/tw/dict/bible/kt/son
6:33	t247		נֶאֶסְפ֣וּ	1	rc://*/tw/dict/bible/other/assembly
6:33	gmyq		וַ⁠יַּעַבְר֥וּ	1	rc://*/tw/dict/bible/other/preach
6:34	mkun	keyterm	וְ⁠ר֣וּחַ	1	rc://*/tw/dict/bible/kt/spirit
6:34	kffu	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
6:34	r5r6		בַּ⁠שּׁוֹפָ֔ר	1	rc://*/tw/dict/bible/other/trumpet
6:34	nxfv		וַ⁠יִזָּעֵ֥ק	1	rc://*/tw/dict/bible/other/cry
6:35	s5kl	name	וּ⁠בְ⁠נַפְתָּלִ֔י	1	rc://*/tw/dict/bible/names/naphtali
6:35	omzk	name	בְּ⁠אָשֵׁ֤ר	1	rc://*/tw/dict/bible/names/asher
6:35	ggy2		וַ⁠יִזָּעֵ֥ק	1	rc://*/tw/dict/bible/other/cry
6:36	jmrq	keyterm	הָ⁠אֱלֹהִ֑ים	1	rc://*/tw/dict/bible/kt/god
6:36	kj2t		מוֹשִׁ֧יעַ	1	rc://*/tw/dict/bible/other/deliverer
6:36	nqu9		בְּ⁠יָדִ֛⁠י	1	rc://*/tw/dict/bible/other/hand
6:36	kxhp	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
6:37	dyzk	keyterm	אָנֹכִ֗י	1	rc://*/tw/dict/bible/kt/pray
6:37	uhzn		הָ⁠אָ֨רֶץ֙	1	rc://*/tw/dict/bible/other/earth
6:37	jvyp		וְ⁠יָדַעְתִּ֗י	1	rc://*/tw/dict/bible/other/know
6:37	c823		תוֹשִׁ֧יעַ	1	rc://*/tw/dict/bible/other/deliverer
6:37	m7sf		בְּ⁠יָדִ֛⁠י	1	rc://*/tw/dict/bible/other/hand
6:37	jb8d	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
6:39	cxqs	keyterm	הָ֣⁠אֱלֹהִ֔ים	1	rc://*/tw/dict/bible/kt/god
6:39	ydg6		הָ⁠אָ֖רֶץ	1	rc://*/tw/dict/bible/other/earth
6:40	sggr	keyterm	אֱלֹהִ֛ים	1	rc://*/tw/dict/bible/kt/god
6:40	dbfz		הָ⁠אָ֖רֶץ	1	rc://*/tw/dict/bible/other/earth
7:1	ert7		הָ⁠עָם֙	1	rc://*/tw/dict/bible/other/peoplegroup
7:2	mfy3	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
7:2	yub2		הָ⁠עָם֙	1	rc://*/tw/dict/bible/other/peoplegroup
7:2	ebx6		בְּ⁠יָדָ֑⁠ם	1	rc://*/tw/dict/bible/other/hand
7:2	dcgx	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
7:2	pr7v		יָדִ֖⁠י	1	rc://*/tw/dict/bible/other/hand
7:2	mecz		הוֹשִׁ֥יעָה	1	rc://*/tw/dict/bible/other/deliverer
7:3	vy5a	keyterm	קְרָ֨א	1	rc://*/tw/dict/bible/kt/call
7:3	bvwp		הָ⁠עָם֙	1	rc://*/tw/dict/bible/other/peoplegroup
7:3	u987	keyterm	יָשֹׁ֥ב	1	rc://*/tw/dict/bible/kt/restore
7:3	ca22	name	הַ⁠גִּלְעָ֑ד	1	rc://*/tw/dict/bible/names/gilead
7:3	b8xr		וַ⁠יָּ֣שָׁב	1	rc://*/tw/dict/bible/other/return
7:3	n9bs		הָ⁠עָ֗ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:4	srkm	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
7:4	nrak		הָ⁠עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:4	b5f5		יֵלֵ֣ךְ	1	rc://*/tw/dict/bible/other/walk
7:4	jk8y		יֵלֵ֣ךְ	2	rc://*/tw/dict/bible/other/walk
7:4	nqqk		יֵלֵ֣ךְ	3	rc://*/tw/dict/bible/other/walk
7:4	uw5k		יֵלֵֽךְ	1	rc://*/tw/dict/bible/other/walk
7:5	cxrx		הָ⁠עָ֖ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:5	cnat	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
7:5	e48k		יִכְרַ֥ע	1	rc://*/tw/dict/bible/other/bow
7:6	p5hx		בְּ⁠יָדָ⁠ם֙	1	rc://*/tw/dict/bible/other/hand
7:6	n39y		הָ⁠עָ֔ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:6	c2e6		כָּרְע֥וּ	1	rc://*/tw/dict/bible/other/bow
7:7	wj7j	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
7:7	cfa5		אוֹשִׁ֣יעַ	1	rc://*/tw/dict/bible/other/deliverer
7:7	rh6n		בְּ⁠יָדֶ֑⁠ךָ	1	rc://*/tw/dict/bible/other/hand
7:7	u576		הָ⁠עָ֔ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:7	w7kk		יֵלְכ֖וּ	1	rc://*/tw/dict/bible/other/walk
7:8	q8f6		הָ⁠עָ֨ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:8	jtra		בְּ⁠יָדָ֜⁠ם	1	rc://*/tw/dict/bible/other/hand
7:8	pyug		שׁוֹפְרֹֽתֵי⁠הֶ֗ם	1	rc://*/tw/dict/bible/other/trumpet
7:8	vnqn	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
7:8	a7ye		הֶֽחֱזִ֑יק	1	rc://*/tw/dict/bible/other/strength
7:9	cdbz	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
7:9	g54h		בְּ⁠יָדֶֽ⁠ךָ	1	rc://*/tw/dict/bible/other/hand
7:10	wfwb		נַעַרְ⁠ךָ֖	1	rc://*/tw/dict/bible/other/servant
7:11	kb4b		תֶּחֱזַ֣קְנָה	1	rc://*/tw/dict/bible/other/strength
7:11	bsff		יָדֶ֔י⁠ךָ	1	rc://*/tw/dict/bible/other/hand
7:11	wz6x		נַעֲר֔⁠וֹ	1	rc://*/tw/dict/bible/other/servant
7:12	e844	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:13	g8pf		חֲל֑וֹם	1	rc://*/tw/dict/bible/other/dream
7:13	hswm		חֲל֣וֹם	1	rc://*/tw/dict/bible/other/dream
7:13	m9zc		חָלַ֗מְתִּי	1	rc://*/tw/dict/bible/other/dream
7:13	mect		לֶ֤חֶם	1	rc://*/tw/dict/bible/other/bread
7:13	q8qe		שְׂעֹרִים֙	1	rc://*/tw/dict/bible/other/barley
7:13	nzx8		וַ⁠יִּפֹּ֛ל	1	rc://*/tw/dict/bible/other/bow
7:13	ufe6		וְ⁠נָפַ֥ל	1	rc://*/tw/dict/bible/other/bow
7:14	ersn		חֶ֛רֶב	1	rc://*/tw/dict/bible/other/sword
7:14	r7bc	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
7:14	rhd2	keyterm	יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
7:14	jkkw	keyterm	הָֽ⁠אֱלֹהִים֙	1	rc://*/tw/dict/bible/kt/god
7:14	ynm5		בְּ⁠יָד֔⁠וֹ	1	rc://*/tw/dict/bible/other/hand
7:15	wxye	keyterm	וַ⁠יִּשְׁתָּ֑חוּ	1	rc://*/tw/dict/bible/kt/worship
7:15	zssd		וַ⁠יָּ֨שָׁב֙	1	rc://*/tw/dict/bible/other/return
7:15	m3mm	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
7:15	s6ay	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
7:15	tkn8		בְּ⁠יֶדְ⁠כֶ֖ם	1	rc://*/tw/dict/bible/other/hand
7:16	pxnz		רָאשִׁ֑ים	1	rc://*/tw/dict/bible/other/head
7:16	u6hn		שׁוֹפָר֤וֹת	1	rc://*/tw/dict/bible/other/trumpet
7:16	ufyu		בְּ⁠יַד	1	rc://*/tw/dict/bible/other/hand
7:17	maj8	keyterm	אָנֹכִ֥י	1	rc://*/tw/dict/bible/kt/pray
7:18	d48a		בַּ⁠שּׁוֹפָ֔ר	1	rc://*/tw/dict/bible/other/trumpet
7:18	v82n	keyterm	אָנֹכִ֖י	1	rc://*/tw/dict/bible/kt/pray
7:18	fc8z		בַּ⁠שּׁוֹפָר֜וֹת	1	rc://*/tw/dict/bible/other/trumpet
7:18	dgb3	keyterm	לַ⁠יהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
7:19	fjzw		רֹ֚אשׁ	1	rc://*/tw/dict/bible/other/head
7:19	fxwv		בַּ⁠שּׁ֣וֹפָר֔וֹת	1	rc://*/tw/dict/bible/other/trumpet
7:19	cmj4		בְּ⁠יָדָֽ⁠ם	1	rc://*/tw/dict/bible/other/hand
7:20	ja7f		הָ⁠רָאשִׁ֥ים	1	rc://*/tw/dict/bible/other/chief
7:20	ep4f		בַּ⁠שּֽׁוֹפָרוֹת֮	1	rc://*/tw/dict/bible/other/trumpet
7:20	pj68		בְ⁠יַד	1	rc://*/tw/dict/bible/other/hand
7:20	a492		וּ⁠בְ⁠יַ֨ד	1	rc://*/tw/dict/bible/other/hand
7:20	w8h7		הַ⁠שּׁוֹפָר֖וֹת	1	rc://*/tw/dict/bible/other/trumpet
7:20	cw5n		וַֽ⁠יִּקְרְא֔וּ	1	rc://*/tw/dict/bible/other/declare
7:20	xzu3		חֶ֥רֶב	1	rc://*/tw/dict/bible/other/sword
7:20	e8f3	keyterm	לַֽ⁠יהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
7:21	k6yp		וַ⁠יָּרִ֖יעוּ	1	rc://*/tw/dict/bible/other/alarm
7:22	tkp8		הַ⁠שּׁוֹפָרוֹת֒	1	rc://*/tw/dict/bible/other/trumpet
7:22	vbet	keyterm	וַ⁠יָּ֣שֶׂם	1	rc://*/tw/dict/bible/kt/appoint
7:22	qenk	keyterm	יְהוָ֗ה	1	rc://*/tw/dict/bible/kt/yahweh
7:22	bzfn		חֶ֥רֶב	1	rc://*/tw/dict/bible/other/sword
7:23	ot48	name	מִ⁠נַּפְתָּלִ֥י	1	rc://*/tw/dict/bible/names/naphtali
7:23	fd24	name	אָשֵׁ֖ר	1	rc://*/tw/dict/bible/names/asher
7:23	gx4b	keyterm	יִשְׂרָאֵ֛ל	1	rc://*/tw/dict/bible/kt/israel
7:24	yq3b	name	אֶפְרַ֜יִם	1	rc://*/tw/dict/bible/names/ephraim
7:24	yk5w	name	הַ⁠יַּרְדֵּ֑ן	1	rc://*/tw/dict/bible/names/jordanriver
7:24	jkdq	name	אֶפְרַ֨יִם֙	1	rc://*/tw/dict/bible/names/ephraim
7:24	nqcc	name	הַ⁠יַּרְדֵּֽן	1	rc://*/tw/dict/bible/names/jordanriver
7:25	ytsn	name	לַ⁠יַּרְדֵּֽן	1	rc://*/tw/dict/bible/names/jordanriver
7:25	qeww		שָׂרֵ֨י	1	rc://*/tw/dict/bible/other/prince
7:25	exn2		הָרְג֣וּ	1	rc://*/tw/dict/bible/other/death
7:25	rcc6		וְ⁠רֹאשׁ	1	rc://*/tw/dict/bible/other/head
8:1	wxbb	name	אֶפְרַ֗יִם	1	rc://*/tw/dict/bible/names/ephraim
8:1	wm4e	keyterm	קְרֹ֣אות	1	rc://*/tw/dict/bible/kt/call
8:1	puxv		הָלַ֖כְתָּ	1	rc://*/tw/dict/bible/other/walk
8:1	w8a4		וַ⁠יְרִיב֥וּ⁠ן	1	rc://*/tw/dict/bible/other/rebuke
8:2	y9rf	keyterm	ט֛וֹב	1	rc://*/tw/dict/bible/kt/good
8:2	zgzm	name	אֶפְרַ֖יִם	1	rc://*/tw/dict/bible/names/ephraim
8:3	zxb6		בְּ⁠יֶדְ⁠כֶם֩	1	rc://*/tw/dict/bible/other/hand
8:3	jwgj	keyterm	אֱלֹהִ֜ים	1	rc://*/tw/dict/bible/kt/god
8:3	vhz6		שָׂרֵ֤י	1	rc://*/tw/dict/bible/other/prince
8:3	vytq	keyterm	רוּחָ⁠ם֙	1	rc://*/tw/dict/bible/kt/spirit
8:4	na2c	name	הַ⁠יַּרְדֵּ֑נָ⁠ה	1	rc://*/tw/dict/bible/names/jordanriver
8:5	ajfe		לֶ֔חֶם	1	rc://*/tw/dict/bible/other/bread
8:5	asdd		לָ⁠עָ֖ם	1	rc://*/tw/dict/bible/other/peoplegroup
8:5	yz2v		רֹדֵ֛ף	1	rc://*/tw/dict/bible/other/persecute
8:5	h8wy		מַלְכֵ֥י	1	rc://*/tw/dict/bible/other/king
8:6	ezf4		שָׂרֵ֣י	1	rc://*/tw/dict/bible/other/prince
8:6	rn5a		בְּ⁠יָדֶ֑⁠ךָ	1	rc://*/tw/dict/bible/other/hand
8:6	hxep		לָֽחֶם	1	rc://*/tw/dict/bible/other/bread
8:7	psfd	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
8:7	zbvq		בְּ⁠יָדִ֑⁠י	1	rc://*/tw/dict/bible/other/hand
8:7	jszw	keyterm	בְּשַׂרְ⁠כֶ֔ם	1	rc://*/tw/dict/bible/kt/flesh
8:8	ttbh	keyterm	עָנ֖וּ	1	rc://*/tw/dict/bible/kt/testimony
8:10	jxu7	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
8:10	b7tm		חָֽרֶב	1	rc://*/tw/dict/bible/other/sword
8:12	w56c		מַלְכֵ֣י	1	rc://*/tw/dict/bible/other/king
8:13	ap2u		וַ⁠יָּ֛שָׁב	1	rc://*/tw/dict/bible/other/return
8:13	x69e	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
8:14	av3x		נַ֛עַר	1	rc://*/tw/dict/bible/other/servant
8:14	yexg		שָׂרֵ֤י	1	rc://*/tw/dict/bible/other/prince
8:14	sf6c		זְקֵנֶ֔י⁠הָ	1	rc://*/tw/dict/bible/other/elder
8:15	v76k		חֵרַפְתֶּ֨ם	1	rc://*/tw/dict/bible/other/shame
8:15	nysp		בְּ⁠יָדֶ֔⁠ךָ	1	rc://*/tw/dict/bible/other/hand
8:15	wyax		לָֽחֶם	1	rc://*/tw/dict/bible/other/bread
8:16	d9ny		זִקְנֵ֣י	1	rc://*/tw/dict/bible/other/elder
8:16	rdhr		וַ⁠יֹּ֣דַע	1	rc://*/tw/dict/bible/other/know
8:18	ecu5		הֲרַגְתֶּ֖ם	1	rc://*/tw/dict/bible/other/death
8:18	b8nh	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
8:18	cffm		הַ⁠מֶּֽלֶךְ	1	rc://*/tw/dict/bible/other/king
8:19	gstm	keyterm	אַחַ֥⁠י	1	rc://*/tw/dict/bible/kt/brother
8:19	na67	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
8:19	y4cz	keyterm	חַי	1	rc://*/tw/dict/bible/kt/life
8:19	tdx7	keyterm	יְהוָ֗ה	1	rc://*/tw/dict/bible/kt/yahweh
8:19	cxsm	keyterm	הַחֲיִתֶ֣ם	1	rc://*/tw/dict/bible/kt/life
8:19	nbzk		הָרַ֖גְתִּי	1	rc://*/tw/dict/bible/other/death
8:20	ch6z		בְּכוֹר֔⁠וֹ	1	rc://*/tw/dict/bible/other/firstborn
8:20	x4sf		הֲרֹ֣ג	1	rc://*/tw/dict/bible/other/death
8:20	dpdm		הַ⁠נַּ֤עַר	1	rc://*/tw/dict/bible/other/servant
8:20	hv6g		חַרְבּ⁠וֹ֙	1	rc://*/tw/dict/bible/other/sword
8:20	cpp4	keyterm	יָרֵ֔א	1	rc://*/tw/dict/bible/kt/fear
8:20	ncqx		נָֽעַר	1	rc://*/tw/dict/bible/other/servant
8:21	ashp		גְמַלֵּי⁠הֶֽם	1	rc://*/tw/dict/bible/other/camel
8:22	xf43	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
8:22	jmpa	keyterm	מְשָׁל	1	rc://*/tw/dict/bible/kt/dominion
8:22	ev9u	keyterm	בִּנְ⁠ךָ֖	1	rc://*/tw/dict/bible/kt/son
8:22	waze	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
8:22	scwk	keyterm	בְּנֶ֑⁠ךָ	1	rc://*/tw/dict/bible/kt/son
8:22	kc5q		הוֹשַׁעְתָּ֖⁠נוּ	1	rc://*/tw/dict/bible/other/deliverer
8:22	hnpw		מִ⁠יַּ֥ד	1	rc://*/tw/dict/bible/other/hand
8:23	v7hh	keyterm	אֶמְשֹׁ֤ל	1	rc://*/tw/dict/bible/kt/dominion
8:23	gvxr	keyterm	יִמְשֹׁ֥ל	1	rc://*/tw/dict/bible/kt/dominion
8:23	s5q8	keyterm	בְּנִ֖⁠י	1	rc://*/tw/dict/bible/kt/son
8:23	qeg6	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:23	fuv4	keyterm	יִמְשֹׁ֥ל	2	rc://*/tw/dict/bible/kt/dominion
8:24	dhzq		זָהָב֙	1	rc://*/tw/dict/bible/other/gold
8:26	c8ff		הָ⁠אַרְגָּמָ֗ן	1	rc://*/tw/dict/bible/other/purple
8:26	qupc		הַ⁠זָּהָב֙	1	rc://*/tw/dict/bible/other/gold
8:26	czsr		זָהָ֑ב	1	rc://*/tw/dict/bible/other/gold
8:26	kxxr		מַלְכֵ֣י	1	rc://*/tw/dict/bible/other/king
8:26	d3y9		גְמַלֵּי⁠הֶֽם	1	rc://*/tw/dict/bible/other/camel
8:27	vlgy	keyterm	לְ⁠אֵפ֗וֹד	1	rc://*/tw/dict/bible/kt/ephod
8:27	ezed	keyterm	יִשְׂרָאֵ֛ל	1	rc://*/tw/dict/bible/kt/israel
8:28	ssuj	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
8:28	t7du	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
8:28	x9af		רֹאשָׁ֑⁠ם	1	rc://*/tw/dict/bible/other/head
8:28	whvr		הָ⁠אָ֛רֶץ	1	rc://*/tw/dict/bible/other/earth
8:29	g9ed	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
8:29	fcmj	keyterm	בְּ⁠בֵיתֽ⁠וֹ	1	rc://*/tw/dict/bible/kt/temple
8:30	yysa	keyterm	בָּנִ֔ים	1	rc://*/tw/dict/bible/kt/son
8:30	zx25		יֹצְאֵ֖י	1	rc://*/tw/dict/bible/other/know
8:31	mzcj	name	אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
8:31	rmur	keyterm	בֵּ֑ן	1	rc://*/tw/dict/bible/kt/son
8:31	e4sm	keyterm	וַ⁠יָּ֥שֶׂם	1	rc://*/tw/dict/bible/kt/appoint
8:31	mqaf	keyterm	שְׁמ֖⁠וֹ	1	rc://*/tw/dict/bible/kt/name
8:32	tqbn		וַ⁠יָּ֛מָת	1	rc://*/tw/dict/bible/other/death
8:32	nbyu	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
8:32	yg28	keyterm	טוֹבָ֑ה	1	rc://*/tw/dict/bible/kt/good
8:32	ybsj		אָבִ֔י⁠ו	1	rc://*/tw/dict/bible/other/father
8:33	b7qb		וַ⁠יָּשׁ֨וּבוּ֙	1	rc://*/tw/dict/bible/other/return
8:33	z3qz	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
8:33	msne	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
8:33	cje6	keyterm	וַ⁠יָּשִׂ֧ימוּ	1	rc://*/tw/dict/bible/kt/appoint
8:33	ypws	keyterm	לֵ⁠אלֹהִֽים	1	rc://*/tw/dict/bible/kt/god
8:34	vku9	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
8:34	jzjz	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
8:34	q4jg	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:34	zva6	keyterm	אֱלֹהֵי⁠הֶ֑ם	1	rc://*/tw/dict/bible/kt/god
8:34	d4aq		מִ⁠יַּ֥ד	1	rc://*/tw/dict/bible/other/hand
8:34	bdd9		אֹיְבֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/other/adversary
8:35	stye	keyterm	חֶ֔סֶד	1	rc://*/tw/dict/bible/kt/covenantfaith
8:35	v263		בֵּ֥ית	1	rc://*/tw/dict/bible/other/house
8:35	xpn6	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
9:1	nzze	name	אֲבִימֶ֤לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:1	kzbc	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:1	c5v6	keyterm	אֲחֵ֖י	1	rc://*/tw/dict/bible/kt/brother
9:1	tm8p		מִשְׁפַּ֛חַת	1	rc://*/tw/dict/bible/other/family
9:1	mx7s		בֵּית	1	rc://*/tw/dict/bible/other/house
9:1	jeab		אֲבִ֥י	1	rc://*/tw/dict/bible/other/father
9:2	cdpu	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:2	tzu2	keyterm	טּ֣וֹב	1	rc://*/tw/dict/bible/kt/good
9:2	v3r8	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
9:2	ckjm	keyterm	מְשֹׁ֥ל	1	rc://*/tw/dict/bible/kt/dominion
9:3	uhny	name	אֲבִימֶ֔לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:3	un9x	keyterm	אֲחֵֽי	1	rc://*/tw/dict/bible/kt/brother
9:3	y9zv	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:3	r5wj	keyterm	לִבָּ⁠ם֙	1	rc://*/tw/dict/bible/kt/heart
9:3	k6rh	keyterm	אָחִ֥י⁠נוּ	1	rc://*/tw/dict/bible/kt/brother
9:4	z75r	name	אֲבִימֶ֗לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:4	ktra		כֶּ֔סֶף	1	rc://*/tw/dict/bible/other/silver
9:4	j65a		מִ⁠בֵּ֖יתּ	1	rc://*/tw/dict/bible/other/house
9:5	csxl	name	יוֹתָ֧ם	1	rc://*/tw/dict/bible/names/jotham
9:5	jupx		בֵית	1	rc://*/tw/dict/bible/other/house
9:5	guke		אָבִי⁠ו֙	1	rc://*/tw/dict/bible/other/father
9:5	png4	keyterm	אֶחָ֧י⁠ו	1	rc://*/tw/dict/bible/kt/brother
9:5	cpw2	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
9:5	xs3q	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:6	eyy0	name	אֲבִימֶ֖לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:6	yh4t	keyterm	בַּעֲלֵ֤י	1	rc://*/tw/dict/bible/kt/bond
9:6	j7jm		בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
9:6	rvdw		וַ⁠יַּמְלִ֥יכוּ	1	rc://*/tw/dict/bible/other/reign
9:6	eve8		לְ⁠מֶ֑לֶךְ	1	rc://*/tw/dict/bible/other/king
9:7	gl9n	name	לְ⁠יוֹתָ֗ם	1	rc://*/tw/dict/bible/names/jotham
9:7	y68u		בְּ⁠רֹ֣אשׁ	1	rc://*/tw/dict/bible/other/head
9:7	njks		וַ⁠יִּקְרָ֑א	1	rc://*/tw/dict/bible/other/declare
9:7	fd5p	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:7	v2fa	keyterm	אֱלֹהִֽים	1	rc://*/tw/dict/bible/kt/god
9:8	u2rt		הָל֤וֹךְ	1	rc://*/tw/dict/bible/other/walk
9:8	xas6		הָֽלְכוּ֙	1	rc://*/tw/dict/bible/other/walk
9:8	q2wv		מֶ֑לֶךְ	1	rc://*/tw/dict/bible/other/king
9:9	czze		יְכַבְּד֥וּ	1	rc://*/tw/dict/bible/other/burden
9:9	gpu3	keyterm	אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
9:10	g8vr		לְכִי	1	rc://*/tw/dict/bible/other/walk
9:11	hej3	keyterm	הַ⁠טּוֹבָ֑ה	1	rc://*/tw/dict/bible/kt/good
9:12	zfmu		לְכִי	1	rc://*/tw/dict/bible/other/walk
9:13	nue7		הַ⁠גֶּ֔פֶן	1	rc://*/tw/dict/bible/other/vine
9:13	zrn8		תִּ֣ירוֹשִׁ֔⁠י	1	rc://*/tw/dict/bible/other/wine
9:13	mucj	keyterm	אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
9:14	wfry		לֵ֥ךְ	1	rc://*/tw/dict/bible/other/walk
9:15	tbqm		לְ⁠מֶ֨לֶךְ֙	1	rc://*/tw/dict/bible/other/king
9:15	zcb6		תֵּ֤צֵא	1	rc://*/tw/dict/bible/other/know
9:15	nv32		אֵשׁ֙	1	rc://*/tw/dict/bible/other/fire
9:15	b4xd		וְ⁠תֹאכַ֖ל	1	rc://*/tw/dict/bible/other/devour
9:15	zar6		אַרְזֵ֥י	1	rc://*/tw/dict/bible/other/cedar
9:15	xx4g	name	הַ⁠לְּבָנֽוֹן	1	rc://*/tw/dict/bible/names/lebanon
9:16	ytod	name	אֲבִימֶ֑לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:16	qqcs		וַ⁠תַּמְלִ֖יכוּ	1	rc://*/tw/dict/bible/other/reign
9:16	dm8b	keyterm	טוֹבָ֤ה	1	rc://*/tw/dict/bible/kt/good
9:16	ec94		בֵּית֔⁠וֹ	1	rc://*/tw/dict/bible/other/house
9:16	w3mk		יָדָ֖י⁠ו	1	rc://*/tw/dict/bible/other/hand
9:17	m4fv		אָבִ֖⁠י	1	rc://*/tw/dict/bible/other/father
9:17	h8g8	keyterm	נַפְשׁ⁠וֹ֙	1	rc://*/tw/dict/bible/kt/life
9:17	kypb		וַ⁠יַּצֵּ֥ל	1	rc://*/tw/dict/bible/other/deliverer
9:17	zmb8		מִ⁠יַּ֥ד	1	rc://*/tw/dict/bible/other/hand
9:18	obwl	name	אֲבִימֶ֤לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:18	qgfc		בֵּ֤ית	1	rc://*/tw/dict/bible/other/house
9:18	xyg5		אָבִ⁠י֙	1	rc://*/tw/dict/bible/other/father
9:18	zw8j	keyterm	בָּנָ֛י⁠ו	1	rc://*/tw/dict/bible/kt/son
9:18	vk3k		וַ⁠תַּמְלִ֜יכוּ	1	rc://*/tw/dict/bible/other/reign
9:18	e4f8	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:18	bpaq		אֲמָת⁠וֹ֙	1	rc://*/tw/dict/bible/other/servant
